model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 Q3,2014,14799,Automatic,29998,Diesel,200,2.0,11,10.54,14799.0,15723.88,924.88,924.88,6.25
 A5,2018,24300,Manual,25120,Petrol,145,2.0,7,10.36,24300.0,20496.57,-3803.43,3803.43,15.65
 Q3,2017,22000,Automatic,18000,Petrol,150,2.0,8,9.28,22000.0,23394.76,1394.76,1394.76,6.34
 Q3,2019,29450,Manual,1459,Petrol,145,1.5,6,8.75,29450.0,28499.2,-950.8,950.8,3.23
 A4,2016,12992,Manual,45338,Petrol,145,1.4,9,11.31,12992.0,12753.36,-238.64,238.64,1.84
 A1,2016,9790,Manual,33186,Petrol,0,1.0,9,14.8,9790.0,10948.31,1158.31,1158.31,11.83
 Q3,2016,14888,Manual,29000,Diesel,30,2.0,9,13.51,14888.0,15879.75,991.75,991.75,6.66
 A5,2019,32000,Manual,4500,Petrol,145,2.0,6,8.18,32000.0,27880.08,-4119.92,4119.92,12.87
 A4,2015,9390,Manual,90000,Diesel,0,2.0,10,16.34,9390.0,9923.82,533.82,533.82,5.68
 A4,2019,24491,Automatic,2500,Petrol,145,2.0,6,8.62,24491.0,26013.88,1522.88,1522.88,6.22
 A6,2019,26995,Automatic,6150,Diesel,145,2.0,6,11.09,26995.0,29683.91,2688.91,2688.91,9.96
 A3,2019,22490,Manual,4094,Petrol,150,1.5,6,9.41,22490.0,21301.15,-1188.85,1188.85,5.29
 A4,2017,17000,Manual,6989,Petrol,150,1.4,8,11.31,17000.0,18282.11,1282.11,1282.11,7.54
 Q3,2017,19491,Manual,27428,Diesel,145,2.0,8,12.43,19491.0,19754.96,263.96,263.96,1.35
 Q2,2019,23750,Manual,7800,Diesel,145,1.6,6,10.91,23750.0,20596.62,-3153.38,3153.38,13.28
 Q7,2016,21998,Semi-Auto,64668,Diesel,165,3.0,9,10.71,21998.0,27279.6,5281.6,5281.6,24.01
 A5,2012,8795,Manual,78807,Diesel,30,2.0,13,13.51,8795.0,10332.23,1537.23,1537.23,17.48
 A5,2019,28990,Automatic,7000,Diesel,145,2.0,6,11.09,28990.0,28864.46,-125.54,125.54,0.43
 A6,2017,29950,Semi-Auto,29600,Diesel,150,3.0,8,9.7,29950.0,26038.8,-3911.2,3911.2,13.06
 A4,2016,11749,Automatic,82028,Petrol,30,2.0,9,12.19,11749.0,16735.23,4986.23,4986.23,42.44
 RS4,2006,17999,Manual,66000,Petrol,535,4.2,19,4.47,17999.0,11336.65,-6662.35,6662.35,37.02
 A4,2016,20698,Semi-Auto,30374,Diesel,145,2.0,9,12.43,20698.0,21323.96,625.96,625.96,3.02
 A4,2019,32000,Automatic,4500,Diesel,145,2.0,6,9.7,32000.0,28256.5,-3743.5,3743.5,11.7
 Q7,2018,54950,Automatic,27258,Diesel,150,4.0,7,8.62,54950.0,54145.12,-804.88,804.88,1.46
 A5,2017,24950,Automatic,15000,Diesel,150,2.0,8,13.81,24950.0,23378.37,-1571.63,1571.63,6.3
 A3,2019,20000,Automatic,14337,Petrol,145,1.5,6,9.28,20000.0,21849.05,1849.05,1849.05,9.25
 TT,2016,14053,Manual,42553,Petrol,145,1.8,9,10.36,14053.0,15627.64,1574.64,1574.64,11.21
 A1,2017,14000,Manual,20871,Petrol,150,1.4,8,12.43,14000.0,13551.33,-448.67,448.67,3.2
 A4,2017,16800,Automatic,25952,Diesel,145,2.0,8,14.8,16800.0,17542.84,742.84,742.84,4.42
 Q3,2017,19950,Semi-Auto,26316,Petrol,145,1.4,8,10.54,19950.0,20555.69,605.69,605.69,3.04
 Q5,2019,30995,Automatic,8744,Diesel,145,2.0,6,8.62,30995.0,32452.66,1457.66,1457.66,4.7
 A3,2016,15491,Semi-Auto,55561,Petrol,125,2.0,9,10.71,15491.0,16942.04,1451.04,1451.04,9.37
 Q3,2015,14500,Manual,26382,Diesel,150,2.0,10,12.43,14500.0,16905.96,2405.96,2405.96,16.59
 Q7,2019,44990,Automatic,8000,Diesel,145,3.0,6,7.3,44990.0,46756.7,1766.7,1766.7,3.93
 Q3,2014,14500,Semi-Auto,35423,Diesel,200,2.0,11,10.54,14500.0,16673.64,2173.64,2173.64,14.99
 Q5,2019,34376,Semi-Auto,5150,Diesel,145,2.0,6,8.4,34376.0,35335.42,959.42,959.42,2.79
 A3,2019,21010,Automatic,21274,Petrol,145,2.0,6,8.89,21010.0,25504.42,4494.42,4494.42,21.39
 A1,2016,12750,Manual,10380,Petrol,30,1.4,9,12.19,12750.0,13714.11,964.11,964.11,7.56
 A6,2014,14499,Automatic,45295,Diesel,30,2.0,11,14.12,14499.0,14345.48,-153.52,153.52,1.06
 A5,2016,16600,Manual,35359,Diesel,145,2.0,9,11.72,16600.0,16812.97,212.97,212.97,1.28
 A1,2019,23000,Automatic,4846,Petrol,150,1.5,6,9.85,23000.0,19998.98,-3001.02,3001.02,13.05
 A4,2019,27990,Automatic,2260,Petrol,145,2.0,6,8.51,27990.0,26614.42,-1375.58,1375.58,4.91
 Q5,2019,34450,Semi-Auto,2812,Diesel,145,2.0,6,8.4,34450.0,34996.53,546.53,546.53,1.59
 A3,2016,16000,Manual,16837,Petrol,20,1.4,9,13.22,16000.0,15211.54,-788.46,788.46,4.93
 A6,2016,15498,Semi-Auto,63000,Diesel,125,3.0,9,12.43,15498.0,19625.14,4127.14,4127.14,26.63
 A4,2016,23500,Semi-Auto,26270,Diesel,145,2.0,9,12.43,23500.0,21850.12,-1649.88,1649.88,7.02
 A7,2014,19800,Semi-Auto,29319,Diesel,145,3.0,11,11.94,19800.0,19813.98,13.98,13.98,0.07
 Q5,2016,18099,Automatic,89165,Diesel,200,2.0,9,10.54,18099.0,16986.31,-1112.69,1112.69,6.15
 A1,2019,20726,Automatic,3221,Petrol,145,1.0,6,10.36,20726.0,21639.04,913.04,913.04,4.41
 Q3,2019,29850,Automatic,10292,Petrol,145,2.0,6,6.97,29850.0,32018.24,2168.24,2168.24,7.26
 Q3,2019,29995,Automatic,10501,Diesel,145,2.0,6,8.51,29995.0,34086.0,4091.0,4091.0,13.64
 A3,2018,28995,Semi-Auto,17166,Petrol,145,2.0,7,9.57,28995.0,26701.73,-2293.27,2293.27,7.91
 A5,2019,30000,Automatic,4012,Petrol,145,2.0,6,8.89,30000.0,27285.64,-2714.36,2714.36,9.05
 A6,2019,29990,Automatic,7000,Diesel,150,2.0,6,10.54,29990.0,30391.9,401.9,401.9,1.34
 A4,2019,29990,Semi-Auto,9000,Diesel,150,2.0,6,9.7,29990.0,28830.98,-1159.02,1159.02,3.86
 A3,2015,14995,Manual,50062,Petrol,30,1.2,10,12.67,14995.0,11362.69,-3632.31,3632.31,24.22
 A6,2016,17998,Semi-Auto,55659,Diesel,30,2.0,9,12.96,17998.0,16545.8,-1452.2,1452.2,8.07
 Q3,2017,19596,Manual,21201,Petrol,145,1.4,8,10.91,19596.0,19047.63,-548.37,548.37,2.8
 A4,2017,19220,Manual,14378,Diesel,30,2.0,8,14.8,19220.0,18389.52,-830.48,830.48,4.32
 A4,2014,12995,Automatic,45411,Diesel,125,2.0,11,12.96,12995.0,10845.01,-2149.99,2149.99,16.54
 Q3,2016,17491,Semi-Auto,45128,Diesel,160,2.0,9,11.09,17491.0,18772.93,1281.93,1281.93,7.33
 A5,2015,13500,Manual,33430,Diesel,30,2.0,10,13.22,13500.0,13619.61,119.61,119.61,0.89
 A1,2016,10800,Manual,36639,Petrol,30,1.4,9,12.67,10800.0,12334.38,1534.38,1534.38,14.21
 A4,2019,23766,Semi-Auto,9893,Diesel,145,2.0,6,10.71,23766.0,26737.46,2971.46,2971.46,12.5
 A4,2015,13310,Automatic,43288,Diesel,145,2.0,10,11.72,13310.0,13530.91,220.91,220.91,1.66
 A4,2016,12470,Manual,85945,Diesel,30,2.0,9,14.12,12470.0,11908.06,-561.94,561.94,4.51
 A6,2019,28750,Automatic,5500,Diesel,145,2.0,6,11.09,28750.0,29899.42,1149.42,1149.42,4.0
 Q2,2017,20995,Semi-Auto,14920,Petrol,145,1.4,8,11.5,20995.0,20817.15,-177.85,177.85,0.85
 RS3,2018,34491,Automatic,24090,Petrol,145,2.5,7,7.48,34491.0,34358.82,-132.18,132.18,0.38
 Q7,2019,43930,Automatic,12687,Diesel,150,3.0,6,7.22,43930.0,48046.0,4116.0,4116.0,9.37
 Q3,2020,27990,Manual,5000,Petrol,145,1.5,5,8.75,27990.0,29896.31,1906.31,1906.31,6.81
 Q5,2018,33500,Automatic,3000,Diesel,145,2.0,7,8.4,33500.0,32053.65,-1446.35,1446.35,4.32
 Q3,2019,28000,Manual,85,Diesel,150,2.0,6,9.0,28000.0,32233.74,4233.74,4233.74,15.12
 A4,2015,8999,Manual,85782,Diesel,30,2.0,10,14.12,8999.0,10448.88,1449.88,1449.88,16.11
 A6,2019,49850,Automatic,8372,Diesel,145,3.0,6,7.88,49850.0,44845.4,-5004.6,5004.6,10.04
 Q5,2019,36450,Semi-Auto,9598,Petrol,145,2.0,6,7.06,36450.0,35270.41,-1179.59,1179.59,3.24
 Q2,2020,26339,Manual,6000,Petrol,145,1.5,5,9.57,26339.0,24744.52,-1594.48,1594.48,6.05
 A6,2017,23998,Semi-Auto,34727,Diesel,205,3.0,8,10.36,23998.0,27324.57,3326.57,3326.57,13.86
 Q2,2019,23000,Automatic,10000,Petrol,145,1.5,6,9.0,23000.0,23213.23,213.23,213.23,0.93
 A6,2019,33295,Semi-Auto,4196,Diesel,145,2.0,6,10.54,33295.0,32641.26,-653.74,653.74,1.96
 A1,2019,19222,Manual,3556,Petrol,145,1.0,6,11.09,19222.0,19418.48,196.48,196.48,1.02
 TT,2017,18290,Semi-Auto,56790,Diesel,150,2.0,8,11.5,18290.0,14863.89,-3426.11,3426.11,18.73
 Q3,2016,17400,Manual,21331,Diesel,145,2.0,9,11.5,17400.0,19147.44,1747.44,1747.44,10.04
 Q7,2017,45790,Automatic,38516,Diesel,300,4.0,8,8.62,45790.0,48430.04,2640.04,2640.04,5.77
 A6,2020,35000,Semi-Auto,3999,Diesel,145,2.0,5,10.36,35000.0,35900.56,900.56,900.56,2.57
 A6,2016,14295,Manual,35047,Diesel,30,2.0,9,14.45,14295.0,15979.46,1684.46,1684.46,11.78
 Q5,2020,37000,Automatic,1436,Petrol,145,2.0,5,7.06,37000.0,37265.37,265.37,265.37,0.72
 Q3,2017,15000,Automatic,85340,Diesel,160,2.0,8,11.09,15000.0,17884.7,2884.7,2884.7,19.23
 Q2,2018,19395,Semi-Auto,28721,Petrol,150,1.4,7,11.5,19395.0,20391.12,996.12,996.12,5.14
 A3,2019,18750,Manual,2752,Petrol,145,1.5,6,9.85,18750.0,20344.14,1594.14,1594.14,8.5
 A5,2018,22400,Semi-Auto,22936,Petrol,145,1.4,7,11.5,22400.0,18908.14,-3491.86,3491.86,15.59
 Q5,2018,34990,Semi-Auto,13500,Petrol,145,2.0,7,8.89,34990.0,29864.42,-5125.58,5125.58,14.65
 A1,2016,10600,Manual,15567,Diesel,0,1.6,9,16.78,10600.0,11383.66,783.66,783.66,7.39
 RS4,2019,58990,Automatic,5151,Petrol,145,2.9,6,6.4,58990.0,56719.9,-2270.1,2270.1,3.85
 A7,2019,40000,Semi-Auto,4000,Diesel,145,3.0,6,8.51,40000.0,41533.05,1533.05,1533.05,3.83
 A1,2016,11650,Manual,18900,Petrol,0,1.0,9,14.8,11650.0,11521.18,-128.82,128.82,1.11
 Q3,2017,19999,Automatic,15003,Petrol,145,1.4,8,10.54,19999.0,21573.1,1574.1,1574.1,7.87
 Q5,2015,17900,Manual,40785,Diesel,205,2.0,10,10.54,17900.0,16955.56,-944.44,944.44,5.28
 A4,2019,18698,Manual,2124,Petrol,145,2.0,6,9.13,18698.0,21612.17,2914.17,2914.17,15.59
 A4,2016,13498,Manual,37251,Petrol,145,1.4,9,11.31,13498.0,12868.84,-629.16,629.16,4.66
 Q3,2015,17698,Semi-Auto,37986,Diesel,160,2.0,10,11.09,17698.0,17502.96,-195.04,195.04,1.1
 A3,2016,20499,Automatic,27809,Petrol,200,2.0,9,9.0,20499.0,20990.7,491.7,491.7,2.4
 Q2,2017,18850,Semi-Auto,21248,Diesel,145,1.6,8,15.16,18850.0,17555.16,-1294.84,1294.84,6.87
 A4,2012,9995,Manual,70950,Diesel,200,2.0,13,10.18,9995.0,9130.55,-864.45,864.45,8.65
 A4,2017,16800,Automatic,39388,Diesel,145,2.0,8,14.8,16800.0,16612.91,-187.09,187.09,1.11
 A6,2016,15871,Manual,41073,Diesel,30,2.0,9,14.12,15871.0,15514.05,-356.95,356.95,2.25
 A4,2016,15988,Automatic,35064,Diesel,20,2.0,9,14.8,15988.0,15240.8,-747.2,747.2,4.67
 A4,2015,11295,Manual,68260,Diesel,30,2.0,10,13.81,11295.0,11144.33,-150.67,150.67,1.33
 A4,2019,27495,Automatic,6000,Diesel,145,2.0,6,10.71,27495.0,26003.58,-1491.42,1491.42,5.42
 Q2,2018,19950,Automatic,31352,Petrol,145,1.4,7,11.94,19950.0,18904.5,-1045.5,1045.5,5.24
 A4,2019,27990,Automatic,1000,Diesel,145,2.0,6,10.91,27990.0,27837.57,-152.43,152.43,0.54
 A3,2016,20445,Semi-Auto,22855,Diesel,125,2.0,9,12.67,20445.0,19257.99,-1187.01,1187.01,5.81
 Q5,2019,31496,Automatic,4567,Diesel,145,2.0,6,8.4,31496.0,33932.06,2436.06,2436.06,7.73
 A1,2016,9499,Manual,29793,Diesel,0,1.6,9,17.75,9499.0,11018.96,1519.96,1519.96,16.0
 A6,2018,26125,Semi-Auto,31945,Diesel,145,2.0,7,11.94,26125.0,22691.46,-3433.54,3433.54,13.14
 A3,2018,26891,Semi-Auto,27342,Petrol,150,2.0,7,9.57,26891.0,25398.91,-1492.09,1492.09,5.55
 A1,2015,12800,Manual,36921,Petrol,30,1.4,10,12.96,12800.0,11503.77,-1296.23,1296.23,10.13
 A4,2017,21400,Semi-Auto,31169,Diesel,145,2.0,8,14.45,21400.0,18872.34,-2527.66,2527.66,11.81
 Q7,2019,47555,Automatic,14495,Diesel,145,3.0,6,7.22,47555.0,47436.8,-118.2,118.2,0.25
 Q2,2017,17995,Manual,18842,Petrol,145,1.0,8,12.19,17995.0,16123.45,-1871.55,1871.55,10.4
 Q7,2018,56900,Semi-Auto,5330,Diesel,145,4.0,7,8.62,56900.0,65816.04,8916.04,8916.04,15.67
 A6,2019,26490,Semi-Auto,8000,Diesel,145,2.0,6,11.09,26490.0,30327.76,3837.76,3837.76,14.49
 A6,2016,18600,Manual,29486,Diesel,30,2.0,9,13.51,18600.0,17084.95,-1515.05,1515.05,8.15
 A4,2018,18995,Semi-Auto,18696,Petrol,145,1.4,7,11.09,18995.0,19560.94,565.94,565.94,2.98
 A3,2016,16900,Manual,25158,Petrol,125,2.0,9,11.09,16900.0,16235.82,-664.18,664.18,3.93
 A5,2019,27000,Automatic,7000,Diesel,145,2.0,6,10.71,27000.0,29368.53,2368.53,2368.53,8.77
 A3,2015,12940,Automatic,58972,Petrol,30,1.4,10,12.67,12940.0,11831.47,-1108.53,1108.53,8.57
 A1,2014,6795,Manual,72677,Diesel,0,1.6,11,16.34,6795.0,7134.72,339.72,339.72,5.0
 A1,2017,14180,Manual,23052,Diesel,150,1.6,8,16.78,14180.0,14445.33,265.33,265.33,1.87
 Q3,2019,32467,Automatic,6000,Petrol,145,2.0,6,6.91,32467.0,33616.78,1149.78,1149.78,3.54
 A3,2018,18350,Manual,13953,Petrol,150,1.5,7,11.94,18350.0,18265.49,-84.51,84.51,0.46
 Q7,2019,54950,Automatic,9150,Diesel,150,3.0,6,7.06,54950.0,48983.03,-5966.97,5966.97,10.86
 A3,2020,28000,Automatic,8000,Petrol,145,1.5,5,9.13,28000.0,25436.05,-2563.95,2563.95,9.16
 Q3,2017,21990,Semi-Auto,24250,Petrol,145,1.4,8,10.54,21990.0,20639.59,-1350.41,1350.41,6.14
 A3,2015,8599,Manual,74209,Diesel,0,1.6,10,16.34,8599.0,8242.27,-356.73,356.73,4.15
 A3,2019,23668,Automatic,7141,Petrol,145,1.5,6,9.13,23668.0,22802.58,-865.42,865.42,3.66
 Q2,2019,25000,Manual,9,Diesel,145,1.6,6,10.91,25000.0,21426.31,-3573.69,3573.69,14.29
 A5,2015,16700,Automatic,45104,Diesel,125,2.0,10,12.96,16700.0,14564.95,-2135.05,2135.05,12.78
 A4,2020,28970,Semi-Auto,3515,Diesel,150,3.0,5,11.94,28970.0,36622.2,7652.2,7652.2,26.41
 A3,2017,20450,Semi-Auto,15000,Diesel,145,1.6,8,15.53,20450.0,15147.35,-5302.65,5302.65,25.93
 A8,2018,37902,Automatic,5022,Diesel,145,3.0,7,8.89,37902.0,40187.21,2285.21,2285.21,6.03
 Q3,2015,15488,Manual,34985,Diesel,160,2.0,10,11.31,15488.0,17200.79,1712.79,1712.79,11.06
 A8,2019,49000,Semi-Auto,100,Diesel,145,3.0,6,8.89,49000.0,39777.72,-9222.28,9222.28,18.82
 Q8,2019,76990,Semi-Auto,6000,Diesel,145,3.0,6,7.22,76990.0,58804.46,-18185.54,18185.54,23.62
 Q3,2019,29290,Manual,5000,Diesel,145,2.0,6,9.0,29290.0,28724.76,-565.24,565.24,1.93
 Q5,2016,28995,Semi-Auto,42187,Diesel,235,3.0,9,9.41,28995.0,27380.5,-1614.5,1614.5,5.57
 A3,2016,13998,Manual,56457,Diesel,20,2.0,9,14.8,13998.0,11416.02,-2581.98,2581.98,18.45
 A4,2017,13500,Manual,25000,Petrol,125,1.4,8,11.72,13500.0,14939.52,1439.52,1439.52,10.66
 A5,2019,33495,Semi-Auto,8054,Diesel,150,2.0,6,9.85,33495.0,31792.12,-1702.88,1702.88,5.08
 Q5,2015,24879,Automatic,39353,Diesel,235,3.0,10,9.41,24879.0,23263.43,-1615.57,1615.57,6.49
 TT,2016,17700,Manual,33538,Diesel,30,2.0,9,13.51,17700.0,15519.7,-2180.3,2180.3,12.32
 RS4,2018,54950,Semi-Auto,13896,Petrol,145,2.9,7,7.06,54950.0,44550.36,-10399.64,10399.64,18.93
 A3,2019,21500,Semi-Auto,14216,Petrol,145,1.5,6,9.28,21500.0,22758.32,1258.32,1258.32,5.85
 Q5,2011,7495,Manual,139989,Petrol,300,2.0,14,7.39,7495.0,10032.44,2537.44,2537.44,33.86
 A4,2016,14495,Manual,66000,Diesel,30,2.0,9,14.8,14495.0,13219.1,-1275.9,1275.9,8.8
 Q3,2017,20972,Semi-Auto,15920,Petrol,145,1.4,8,10.54,20972.0,21202.7,230.7,230.7,1.1
 A3,2017,14000,Manual,34668,Diesel,150,1.6,8,15.16,14000.0,14124.56,124.56,124.56,0.89
 A3,2016,16900,Automatic,32707,Petrol,200,1.8,9,9.41,16900.0,18583.1,1683.1,1683.1,9.96
 A1,2016,11950,Manual,34539,Diesel,0,1.6,9,16.78,11950.0,10167.79,-1782.21,1782.21,14.91
 A3,2018,15840,Manual,22710,Diesel,145,1.6,7,15.16,15840.0,14646.86,-1193.14,1193.14,7.53
 A3,2016,12875,Manual,45258,Petrol,20,1.4,9,13.22,12875.0,13150.3,275.3,275.3,2.14
 A5,2019,26990,Semi-Auto,3743,Petrol,145,2.0,6,8.75,26990.0,27648.49,658.49,658.49,2.44
 A4,2016,15498,Manual,42783,Diesel,30,2.0,9,14.12,15498.0,15076.61,-421.39,421.39,2.72
 A3,2018,22995,Semi-Auto,15200,Petrol,145,1.5,7,12.43,22995.0,20157.62,-2837.38,2837.38,12.34
 RS4,2018,52495,Semi-Auto,12000,Petrol,145,2.9,7,7.06,52495.0,45024.18,-7470.82,7470.82,14.23
 A3,2018,18100,Manual,14015,Petrol,145,2.0,7,11.09,18100.0,18885.49,785.49,785.49,4.34
 Q3,2020,33990,Automatic,1500,Diesel,145,2.0,5,10.36,33990.0,34272.19,282.19,282.19,0.83
 Q5,2019,41990,Semi-Auto,18500,Petrol,145,3.0,6,7.48,41990.0,46481.31,4491.31,4491.31,10.7
 A3,2016,10999,Manual,36281,Diesel,0,1.6,9,16.34,10999.0,11443.58,444.58,444.58,4.04
 A5,2014,12699,Automatic,69212,Diesel,125,2.0,11,13.22,12699.0,11620.69,-1078.31,1078.31,8.49
 Q3,2019,38990,Automatic,3000,Petrol,145,2.0,6,7.06,38990.0,32039.71,-6950.29,6950.29,17.83
 Q3,2017,17490,Manual,16353,Petrol,125,1.4,8,11.31,17490.0,18898.42,1408.42,1408.42,8.05
 A3,2016,13500,Manual,38935,Petrol,20,1.4,9,13.22,13500.0,13634.35,134.35,134.35,1.0
 Q3,2019,26991,Manual,2513,Petrol,145,1.5,6,8.75,26991.0,27930.0,939.0,939.0,3.48
 Q3,2018,20844,Manual,9600,Diesel,145,2.0,7,12.43,20844.0,23775.71,2931.71,2931.71,14.07
 RS6,2017,57995,Semi-Auto,34926,Petrol,325,4.0,8,6.47,57995.0,53393.38,-4601.62,4601.62,7.93
 Q3,2013,13700,Semi-Auto,40510,Diesel,200,2.0,12,10.54,13700.0,14098.83,398.83,398.83,2.91
 TT,2015,17544,Semi-Auto,44935,Petrol,160,2.0,10,9.7,17544.0,17055.46,-488.54,488.54,2.78
 Q3,2019,26022,Manual,8050,Petrol,150,1.5,6,9.0,26022.0,27245.12,1223.12,1223.12,4.7
 A4,2013,9000,Automatic,59438,Diesel,125,2.0,12,12.96,9000.0,8650.38,-349.62,349.62,3.88
 Q5,2019,44790,Automatic,5886,Petrol,135,2.0,6,25.89,44790.0,43373.36,-1416.64,1416.64,3.16
 A1,2015,9500,Manual,56000,Diesel,0,1.6,10,17.75,9500.0,8931.22,-568.78,568.78,5.99
 Q3,2016,20990,Semi-Auto,29794,Petrol,145,1.4,9,10.54,20990.0,18423.79,-2566.21,2566.21,12.23
 A5,2018,25775,Semi-Auto,28210,Petrol,145,2.0,7,11.09,25775.0,24880.73,-894.27,894.27,3.47
 A4,2019,28000,Automatic,7500,Petrol,145,2.0,6,8.4,28000.0,25711.65,-2288.35,2288.35,8.17
 A4,2017,17000,Manual,14068,Petrol,145,1.4,8,11.31,17000.0,16791.16,-208.84,208.84,1.23
 A1,2017,11490,Manual,19633,Petrol,30,1.4,8,12.67,11490.0,13787.91,2297.91,2297.91,20.0
 Q5,2020,35995,Semi-Auto,1117,Diesel,145,2.0,5,8.4,35995.0,37665.84,1670.84,1670.84,4.64
 A5,2019,29485,Automatic,10,Petrol,145,2.0,6,8.89,29485.0,29727.09,242.09,242.09,0.82
 Q3,2020,30990,Semi-Auto,9985,Petrol,145,2.0,5,6.91,30990.0,36629.88,5639.88,5639.88,18.2
 Q3,2017,19750,Manual,18937,Petrol,145,1.4,8,10.91,19750.0,19337.46,-412.54,412.54,2.09
 TT,2015,16499,Manual,23886,Diesel,30,2.0,10,14.45,16499.0,15427.32,-1071.68,1071.68,6.5
 TT,2016,17000,Manual,36967,Diesel,30,2.0,9,13.51,17000.0,15385.09,-1614.91,1614.91,9.5
 A1,2019,22450,Semi-Auto,3241,Petrol,150,1.0,6,10.36,22450.0,21834.45,-615.55,615.55,2.74
 A5,2020,29950,Semi-Auto,5000,Diesel,145,2.0,5,11.09,29950.0,30340.09,390.09,390.09,1.3
 A5,2011,12484,Automatic,59468,Diesel,235,3.0,14,9.41,12484.0,10436.53,-2047.47,2047.47,16.4
 Q5,2015,19990,Automatic,59650,Diesel,200,2.0,10,10.36,19990.0,16641.23,-3348.77,3348.77,16.75
 A3,2019,24991,Semi-Auto,2621,Diesel,145,2.0,6,11.09,24991.0,24059.82,-931.18,931.18,3.73
 TT,2015,18990,Semi-Auto,30760,Petrol,160,2.0,10,9.57,18990.0,17888.9,-1101.1,1101.1,5.8
 A5,2020,28990,Semi-Auto,2640,Petrol,145,2.0,5,8.29,28990.0,31644.66,2654.66,2654.66,9.16
 Q7,2019,41950,Automatic,16000,Diesel,145,3.0,6,7.39,41950.0,47038.52,5088.52,5088.52,12.13
 Q3,2015,20999,Semi-Auto,24000,Petrol,200,2.0,10,8.89,20999.0,19892.22,-1106.78,1106.78,5.27
 Q7,2015,31900,Automatic,33090,Diesel,200,3.0,10,10.54,31900.0,28387.69,-3512.31,3512.31,11.01
 A3,2014,10995,Manual,42450,Petrol,20,1.4,11,13.22,10995.0,10948.44,-46.56,46.56,0.42
 A4,2019,45950,Semi-Auto,3500,Diesel,145,3.0,6,8.89,45950.0,37650.18,-8299.82,8299.82,18.06
 A3,2017,12980,Manual,44573,Diesel,145,2.0,8,14.8,12980.0,14338.29,1358.29,1358.29,10.46
 Q5,2019,33930,Automatic,9999,Diesel,145,2.0,6,8.4,33930.0,32284.3,-1645.7,1645.7,4.85
 A4,2016,20995,Semi-Auto,23700,Diesel,30,2.0,9,13.51,20995.0,19616.8,-1378.2,1378.2,6.56
 Q3,2016,17990,Manual,29858,Diesel,30,2.0,9,13.22,17990.0,16020.48,-1969.52,1969.52,10.95
 A3,2014,12995,Manual,38555,Petrol,20,1.4,11,13.22,12995.0,11138.3,-1856.7,1856.7,14.29
 Q3,2017,18950,Semi-Auto,30000,Petrol,145,1.4,8,10.54,18950.0,20421.93,1471.93,1471.93,7.77
 Q2,2019,23900,Manual,1500,Diesel,145,1.6,6,10.91,23900.0,21292.9,-2607.1,2607.1,10.91
 Q7,2020,59750,Semi-Auto,4500,Diesel,145,3.0,5,7.3,59750.0,53436.02,-6313.98,6313.98,10.57
 Q2,2018,18000,Manual,17728,Petrol,150,1.4,7,11.5,18000.0,18707.48,707.48,707.48,3.93
 A3,2015,11499,Automatic,29098,Diesel,20,1.6,10,15.53,11499.0,12285.18,786.18,786.18,6.84
 Q7,2019,56490,Automatic,4000,Diesel,145,3.0,6,7.3,56490.0,47668.78,-8821.22,8821.22,15.62
 A3,2017,20998,Semi-Auto,13344,Petrol,145,1.5,8,12.43,20998.0,19534.46,-1463.54,1463.54,6.97
 A4,2016,16600,Manual,29112,Diesel,0,2.0,9,16.34,16600.0,14599.16,-2000.84,2000.84,12.05
 A1,2017,12998,Manual,8597,Petrol,150,1.0,8,14.8,12998.0,13288.53,290.53,290.53,2.24
 RS6,2017,54490,Semi-Auto,39300,Petrol,145,4.0,8,6.47,54490.0,54257.19,-232.81,232.81,0.43
 A4,2019,29990,Automatic,6000,Diesel,145,2.0,6,10.91,29990.0,25575.33,-4414.67,4414.67,14.72
 A6,2016,20498,Semi-Auto,21155,Diesel,125,2.0,9,12.96,20498.0,23034.62,2536.62,2536.62,12.37
 TT,2016,16000,Manual,22000,Diesel,30,2.0,9,13.81,16000.0,16309.73,309.73,309.73,1.94
 A1,2019,20000,Semi-Auto,5000,Petrol,145,1.0,6,10.03,20000.0,21378.69,1378.69,1378.69,6.89
 Q2,2019,21005,Manual,5727,Diesel,145,1.6,6,10.91,21005.0,20626.68,-378.32,378.32,1.8
 A3,2014,13995,Manual,62049,Diesel,20,2.0,11,15.16,13995.0,9660.98,-4334.02,4334.02,30.97
 A3,2015,15399,Automatic,50497,Petrol,160,1.8,10,9.57,15399.0,15790.42,391.42,391.42,2.54
 Q3,2019,32850,Semi-Auto,5450,Diesel,145,2.0,6,10.36,32850.0,31249.53,-1600.47,1600.47,4.87
 A1,2016,12999,Manual,18758,Diesel,20,1.6,9,15.93,12999.0,13755.43,756.43,756.43,5.82
 A4,2020,49000,Automatic,38,Diesel,145,3.0,5,8.62,49000.0,57315.38,8315.38,8315.38,16.97
 A3,2017,25000,Semi-Auto,16703,Petrol,200,2.0,8,9.13,25000.0,25478.49,478.49,478.49,1.91
 A1,2018,13199,Automatic,27264,Petrol,145,1.0,7,14.12,13199.0,15050.79,1851.79,1851.79,14.03
 A1,2016,8990,Manual,24000,Petrol,30,1.4,9,12.67,8990.0,12732.93,3742.93,3742.93,41.63
