model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 Q3,2014,14799,Automatic,29998,Diesel,200,2.0,11,10.54,14799.0,14779.64,-19.36,19.36,0.13
 A5,2018,24300,Manual,25120,Petrol,145,2.0,7,10.36,24300.0,21451.84,-2848.16,2848.16,11.72
 Q3,2017,22000,Automatic,18000,Petrol,150,2.0,8,9.28,22000.0,22493.99,493.99,493.99,2.25
 Q3,2019,29450,Manual,1459,Petrol,145,1.5,6,8.75,29450.0,26574.04,-2875.96,2875.96,9.77
 A4,2016,12992,Manual,45338,Petrol,145,1.4,9,11.31,12992.0,12973.77,-18.23,18.23,0.14
 A1,2016,9790,Manual,33186,Petrol,0,1.0,9,14.8,9790.0,11038.14,1248.14,1248.14,12.75
 Q3,2016,14888,Manual,29000,Diesel,30,2.0,9,13.51,14888.0,16077.47,1189.47,1189.47,7.99
 A5,2019,32000,Manual,4500,Petrol,145,2.0,6,8.18,32000.0,27515.57,-4484.43,4484.43,14.01
 A4,2015,9390,Manual,90000,Diesel,0,2.0,10,16.34,9390.0,11661.86,2271.86,2271.86,24.19
 A4,2019,24491,Automatic,2500,Petrol,145,2.0,6,8.62,24491.0,26474.99,1983.99,1983.99,8.1
 A6,2019,26995,Automatic,6150,Diesel,145,2.0,6,11.09,26995.0,29161.53,2166.53,2166.53,8.03
 A3,2019,22490,Manual,4094,Petrol,150,1.5,6,9.41,22490.0,21517.08,-972.92,972.92,4.33
 A4,2017,17000,Manual,6989,Petrol,150,1.4,8,11.31,17000.0,17460.85,460.85,460.85,2.71
 Q3,2017,19491,Manual,27428,Diesel,145,2.0,8,12.43,19491.0,18397.94,-1093.06,1093.06,5.61
 Q2,2019,23750,Manual,7800,Diesel,145,1.6,6,10.91,23750.0,20571.02,-3178.98,3178.98,13.39
 Q7,2016,21998,Semi-Auto,64668,Diesel,165,3.0,9,10.71,21998.0,28593.33,6595.33,6595.33,29.98
 A5,2012,8795,Manual,78807,Diesel,30,2.0,13,13.51,8795.0,9551.39,756.39,756.39,8.6
 A5,2019,28990,Automatic,7000,Diesel,145,2.0,6,11.09,28990.0,28010.43,-979.57,979.57,3.38
 A6,2017,29950,Semi-Auto,29600,Diesel,150,3.0,8,9.7,29950.0,26435.76,-3514.24,3514.24,11.73
 A4,2016,11749,Automatic,82028,Petrol,30,2.0,9,12.19,11749.0,13003.93,1254.93,1254.93,10.68
 RS4,2006,17999,Manual,66000,Petrol,535,4.2,19,4.47,17999.0,9790.17,-8208.83,8208.83,45.61
 A4,2016,20698,Semi-Auto,30374,Diesel,145,2.0,9,12.43,20698.0,17651.6,-3046.4,3046.4,14.72
 A4,2019,32000,Automatic,4500,Diesel,145,2.0,6,9.7,32000.0,28153.71,-3846.29,3846.29,12.02
 Q7,2018,54950,Automatic,27258,Diesel,150,4.0,7,8.62,54950.0,50876.48,-4073.52,4073.52,7.41
 A5,2017,24950,Automatic,15000,Diesel,150,2.0,8,13.81,24950.0,21087.1,-3862.9,3862.9,15.48
 A3,2019,20000,Automatic,14337,Petrol,145,1.5,6,9.28,20000.0,22127.33,2127.33,2127.33,10.64
 TT,2016,14053,Manual,42553,Petrol,145,1.8,9,10.36,14053.0,15230.9,1177.9,1177.9,8.38
 A1,2017,14000,Manual,20871,Petrol,150,1.4,8,12.43,14000.0,13668.31,-331.69,331.69,2.37
 A4,2017,16800,Automatic,25952,Diesel,145,2.0,8,14.8,16800.0,17967.29,1167.29,1167.29,6.95
 Q3,2017,19950,Semi-Auto,26316,Petrol,145,1.4,8,10.54,19950.0,19884.02,-65.98,65.98,0.33
 Q5,2019,30995,Automatic,8744,Diesel,145,2.0,6,8.62,30995.0,32240.9,1245.9,1245.9,4.02
 A3,2016,15491,Semi-Auto,55561,Petrol,125,2.0,9,10.71,15491.0,16984.98,1493.98,1493.98,9.64
 Q3,2015,14500,Manual,26382,Diesel,150,2.0,10,12.43,14500.0,16103.36,1603.36,1603.36,11.06
 Q7,2019,44990,Automatic,8000,Diesel,145,3.0,6,7.3,44990.0,45747.25,757.25,757.25,1.68
 Q3,2014,14500,Semi-Auto,35423,Diesel,200,2.0,11,10.54,14500.0,15510.16,1010.16,1010.16,6.97
 Q5,2019,34376,Semi-Auto,5150,Diesel,145,2.0,6,8.4,34376.0,34142.7,-233.3,233.3,0.68
 A3,2019,21010,Automatic,21274,Petrol,145,2.0,6,8.89,21010.0,24844.94,3834.94,3834.94,18.25
 A1,2016,12750,Manual,10380,Petrol,30,1.4,9,12.19,12750.0,13373.03,623.03,623.03,4.89
 A6,2014,14499,Automatic,45295,Diesel,30,2.0,11,14.12,14499.0,14088.89,-410.11,410.11,2.83
 A5,2016,16600,Manual,35359,Diesel,145,2.0,9,11.72,16600.0,16122.04,-477.96,477.96,2.88
 A1,2019,23000,Automatic,4846,Petrol,150,1.5,6,9.85,23000.0,21200.98,-1799.02,1799.02,7.82
 A4,2019,27990,Automatic,2260,Petrol,145,2.0,6,8.51,27990.0,27097.29,-892.71,892.71,3.19
 Q5,2019,34450,Semi-Auto,2812,Diesel,145,2.0,6,8.4,34450.0,34834.98,384.98,384.98,1.12
 A3,2016,16000,Manual,16837,Petrol,20,1.4,9,13.22,16000.0,14914.16,-1085.84,1085.84,6.79
 A6,2016,15498,Semi-Auto,63000,Diesel,125,3.0,9,12.43,15498.0,19161.13,3663.13,3663.13,23.64
 A4,2016,23500,Semi-Auto,26270,Diesel,145,2.0,9,12.43,23500.0,17754.42,-5745.58,5745.58,24.45
 A7,2014,19800,Semi-Auto,29319,Diesel,145,3.0,11,11.94,19800.0,18532.91,-1267.09,1267.09,6.4
 Q5,2016,18099,Automatic,89165,Diesel,200,2.0,9,10.54,18099.0,17428.89,-670.11,670.11,3.7
 A1,2019,20726,Automatic,3221,Petrol,145,1.0,6,10.36,20726.0,20253.47,-472.53,472.53,2.28
 Q3,2019,29850,Automatic,10292,Petrol,145,2.0,6,6.97,29850.0,30742.94,892.94,892.94,2.99
 Q3,2019,29995,Automatic,10501,Diesel,145,2.0,6,8.51,29995.0,33454.97,3459.97,3459.97,11.54
 A3,2018,28995,Semi-Auto,17166,Petrol,145,2.0,7,9.57,28995.0,24555.1,-4439.9,4439.9,15.31
 A5,2019,30000,Automatic,4012,Petrol,145,2.0,6,8.89,30000.0,28294.31,-1705.69,1705.69,5.69
 A6,2019,29990,Automatic,7000,Diesel,150,2.0,6,10.54,29990.0,29588.46,-401.54,401.54,1.34
 A4,2019,29990,Semi-Auto,9000,Diesel,150,2.0,6,9.7,29990.0,28655.73,-1334.27,1334.27,4.45
 A3,2015,14995,Manual,50062,Petrol,30,1.2,10,12.67,14995.0,11402.97,-3592.03,3592.03,23.95
 A6,2016,17998,Semi-Auto,55659,Diesel,30,2.0,9,12.96,17998.0,17122.69,-875.31,875.31,4.86
 Q3,2017,19596,Manual,21201,Petrol,145,1.4,8,10.91,19596.0,18100.63,-1495.37,1495.37,7.63
 A4,2017,19220,Manual,14378,Diesel,30,2.0,8,14.8,19220.0,17410.39,-1809.61,1809.61,9.42
 A4,2014,12995,Automatic,45411,Diesel,125,2.0,11,12.96,12995.0,11173.83,-1821.17,1821.17,14.01
 Q3,2016,17491,Semi-Auto,45128,Diesel,160,2.0,9,11.09,17491.0,18184.54,693.54,693.54,3.97
 A5,2015,13500,Manual,33430,Diesel,30,2.0,10,13.22,13500.0,14149.81,649.81,649.81,4.81
 A1,2016,10800,Manual,36639,Petrol,30,1.4,9,12.67,10800.0,12189.84,1389.84,1389.84,12.87
 A4,2019,23766,Semi-Auto,9893,Diesel,145,2.0,6,10.71,23766.0,26537.82,2771.82,2771.82,11.66
 A4,2015,13310,Automatic,43288,Diesel,145,2.0,10,11.72,13310.0,13692.8,382.8,382.8,2.88
 A4,2016,12470,Manual,85945,Diesel,30,2.0,9,14.12,12470.0,12908.73,438.73,438.73,3.52
 A6,2019,28750,Automatic,5500,Diesel,145,2.0,6,11.09,28750.0,29230.62,480.62,480.62,1.67
 Q2,2017,20995,Semi-Auto,14920,Petrol,145,1.4,8,11.5,20995.0,20112.14,-882.86,882.86,4.21
 RS3,2018,34491,Automatic,24090,Petrol,145,2.5,7,7.48,34491.0,35491.37,1000.37,1000.37,2.9
 Q7,2019,43930,Automatic,12687,Diesel,150,3.0,6,7.22,43930.0,46002.26,2072.26,2072.26,4.72
 Q3,2020,27990,Manual,5000,Petrol,145,1.5,5,8.75,27990.0,28818.45,828.45,828.45,2.96
 Q5,2018,33500,Automatic,3000,Diesel,145,2.0,7,8.4,33500.0,30455.68,-3044.32,3044.32,9.09
 Q3,2019,28000,Manual,85,Diesel,150,2.0,6,9.0,28000.0,29023.87,1023.87,1023.87,3.66
 A4,2015,8999,Manual,85782,Diesel,30,2.0,10,14.12,8999.0,11529.13,2530.13,2530.13,28.12
 A6,2019,49850,Automatic,8372,Diesel,145,3.0,6,7.88,49850.0,43021.6,-6828.4,6828.4,13.7
 Q5,2019,36450,Semi-Auto,9598,Petrol,145,2.0,6,7.06,36450.0,35636.49,-813.51,813.51,2.23
 Q2,2020,26339,Manual,6000,Petrol,145,1.5,5,9.57,26339.0,24571.18,-1767.82,1767.82,6.71
 A6,2017,23998,Semi-Auto,34727,Diesel,205,3.0,8,10.36,23998.0,26411.96,2413.96,2413.96,10.06
 Q2,2019,23000,Automatic,10000,Petrol,145,1.5,6,9.0,23000.0,24784.58,1784.58,1784.58,7.76
 A6,2019,33295,Semi-Auto,4196,Diesel,145,2.0,6,10.54,33295.0,31321.44,-1973.56,1973.56,5.93
 A1,2019,19222,Manual,3556,Petrol,145,1.0,6,11.09,19222.0,18065.01,-1156.99,1156.99,6.02
 TT,2017,18290,Semi-Auto,56790,Diesel,150,2.0,8,11.5,18290.0,17574.88,-715.12,715.12,3.91
 Q3,2016,17400,Manual,21331,Diesel,145,2.0,9,11.5,17400.0,17796.54,396.54,396.54,2.28
 Q7,2017,45790,Automatic,38516,Diesel,300,4.0,8,8.62,45790.0,44618.41,-1171.59,1171.59,2.56
 A6,2020,35000,Semi-Auto,3999,Diesel,145,2.0,5,10.36,35000.0,36549.55,1549.55,1549.55,4.43
 A6,2016,14295,Manual,35047,Diesel,30,2.0,9,14.45,14295.0,16733.58,2438.58,2438.58,17.06
 Q5,2020,37000,Automatic,1436,Petrol,145,2.0,5,7.06,37000.0,38587.17,1587.17,1587.17,4.29
 Q3,2017,15000,Automatic,85340,Diesel,160,2.0,8,11.09,15000.0,18180.41,3180.41,3180.41,21.2
 Q2,2018,19395,Semi-Auto,28721,Petrol,150,1.4,7,11.5,19395.0,20543.17,1148.17,1148.17,5.92
 A3,2019,18750,Manual,2752,Petrol,145,1.5,6,9.85,18750.0,21296.58,2546.58,2546.58,13.58
 A5,2018,22400,Semi-Auto,22936,Petrol,145,1.4,7,11.5,22400.0,23455.62,1055.62,1055.62,4.71
 Q5,2018,34990,Semi-Auto,13500,Petrol,145,2.0,7,8.89,34990.0,30561.6,-4428.4,4428.4,12.66
 A1,2016,10600,Manual,15567,Diesel,0,1.6,9,16.78,10600.0,12243.57,1643.57,1643.57,15.51
 RS4,2019,58990,Automatic,5151,Petrol,145,2.9,6,6.4,58990.0,54354.76,-4635.24,4635.24,7.86
 A7,2019,40000,Semi-Auto,4000,Diesel,145,3.0,6,8.51,40000.0,39156.93,-843.07,843.07,2.11
 A1,2016,11650,Manual,18900,Petrol,0,1.0,9,14.8,11650.0,11816.93,166.93,166.93,1.43
 Q3,2017,19999,Automatic,15003,Petrol,145,1.4,8,10.54,19999.0,20368.46,369.46,369.46,1.85
 Q5,2015,17900,Manual,40785,Diesel,205,2.0,10,10.54,17900.0,16911.24,-988.76,988.76,5.52
 A4,2019,18698,Manual,2124,Petrol,145,2.0,6,9.13,18698.0,23302.03,4604.03,4604.03,24.62
 A4,2016,13498,Manual,37251,Petrol,145,1.4,9,11.31,13498.0,13254.41,-243.59,243.59,1.8
 Q3,2015,17698,Semi-Auto,37986,Diesel,160,2.0,10,11.09,17698.0,16763.12,-934.88,934.88,5.28
 A3,2016,20499,Automatic,27809,Petrol,200,2.0,9,9.0,20499.0,20198.18,-300.82,300.82,1.47
 Q2,2017,18850,Semi-Auto,21248,Diesel,145,1.6,8,15.16,18850.0,18442.19,-407.81,407.81,2.16
 A4,2012,9995,Manual,70950,Diesel,200,2.0,13,10.18,9995.0,8231.4,-1763.6,1763.6,17.64
 A4,2017,16800,Automatic,39388,Diesel,145,2.0,8,14.8,16800.0,16846.53,46.53,46.53,0.28
 A6,2016,15871,Manual,41073,Diesel,30,2.0,9,14.12,15871.0,16115.64,244.64,244.64,1.54
 A4,2016,15988,Automatic,35064,Diesel,20,2.0,9,14.8,15988.0,15596.65,-391.35,391.35,2.45
 A4,2015,11295,Manual,68260,Diesel,30,2.0,10,13.81,11295.0,12025.75,730.75,730.75,6.47
 A4,2019,27495,Automatic,6000,Diesel,145,2.0,6,10.71,27495.0,24996.39,-2498.61,2498.61,9.09
 Q2,2018,19950,Automatic,31352,Petrol,145,1.4,7,11.94,19950.0,19343.73,-606.27,606.27,3.04
 A4,2019,27990,Automatic,1000,Diesel,145,2.0,6,10.91,27990.0,27215.72,-774.28,774.28,2.77
 A3,2016,20445,Semi-Auto,22855,Diesel,125,2.0,9,12.67,20445.0,17651.84,-2793.16,2793.16,13.66
 Q5,2019,31496,Automatic,4567,Diesel,145,2.0,6,8.4,31496.0,33298.87,1802.87,1802.87,5.72
 A1,2016,9499,Manual,29793,Diesel,0,1.6,9,17.75,9499.0,11771.25,2272.25,2272.25,23.92
 A6,2018,26125,Semi-Auto,31945,Diesel,145,2.0,7,11.94,26125.0,24295.43,-1829.57,1829.57,7.0
 A3,2018,26891,Semi-Auto,27342,Petrol,150,2.0,7,9.57,26891.0,23882.94,-3008.06,3008.06,11.19
 A1,2015,12800,Manual,36921,Petrol,30,1.4,10,12.96,12800.0,11290.8,-1509.2,1509.2,11.79
 A4,2017,21400,Semi-Auto,31169,Diesel,145,2.0,8,14.45,21400.0,18350.66,-3049.34,3049.34,14.25
 Q7,2019,47555,Automatic,14495,Diesel,145,3.0,6,7.22,47555.0,45858.66,-1696.34,1696.34,3.57
 Q2,2017,17995,Manual,18842,Petrol,145,1.0,8,12.19,17995.0,15477.28,-2517.72,2517.72,13.99
 Q7,2018,56900,Semi-Auto,5330,Diesel,145,4.0,7,8.62,56900.0,48430.54,-8469.46,8469.46,14.88
 A6,2019,26490,Semi-Auto,8000,Diesel,145,2.0,6,11.09,26490.0,29565.27,3075.27,3075.27,11.61
 A6,2016,18600,Manual,29486,Diesel,30,2.0,9,13.51,18600.0,16682.8,-1917.2,1917.2,10.31
 A4,2018,18995,Semi-Auto,18696,Petrol,145,1.4,7,11.09,18995.0,19411.5,416.5,416.5,2.19
 A3,2016,16900,Manual,25158,Petrol,125,2.0,9,11.09,16900.0,16736.22,-163.78,163.78,0.97
 A5,2019,27000,Automatic,7000,Diesel,145,2.0,6,10.71,27000.0,28563.41,1563.41,1563.41,5.79
 A3,2015,12940,Automatic,58972,Petrol,30,1.4,10,12.67,12940.0,12150.37,-789.63,789.63,6.1
 A1,2014,6795,Manual,72677,Diesel,0,1.6,11,16.34,6795.0,7969.12,1174.12,1174.12,17.28
 A1,2017,14180,Manual,23052,Diesel,150,1.6,8,16.78,14180.0,14162.4,-17.6,17.6,0.12
 Q3,2019,32467,Automatic,6000,Petrol,145,2.0,6,6.91,32467.0,31946.17,-520.83,520.83,1.6
 A3,2018,18350,Manual,13953,Petrol,150,1.5,7,11.94,18350.0,18501.55,151.55,151.55,0.83
 Q7,2019,54950,Automatic,9150,Diesel,150,3.0,6,7.06,54950.0,47624.61,-7325.39,7325.39,13.33
 A3,2020,28000,Automatic,8000,Petrol,145,1.5,5,9.13,28000.0,25828.91,-2171.09,2171.09,7.75
 Q3,2017,21990,Semi-Auto,24250,Petrol,145,1.4,8,10.54,21990.0,20004.66,-1985.34,1985.34,9.03
 A3,2015,8599,Manual,74209,Diesel,0,1.6,10,16.34,8599.0,9586.33,987.33,987.33,11.48
 A3,2019,23668,Automatic,7141,Petrol,145,1.5,6,9.13,23668.0,23046.79,-621.21,621.21,2.62
 Q2,2019,25000,Manual,9,Diesel,145,1.6,6,10.91,25000.0,22759.79,-2240.21,2240.21,8.96
 A5,2015,16700,Automatic,45104,Diesel,125,2.0,10,12.96,16700.0,14467.07,-2232.93,2232.93,13.37
 A4,2020,28970,Semi-Auto,3515,Diesel,150,3.0,5,11.94,28970.0,36635.07,7665.07,7665.07,26.46
 A3,2017,20450,Semi-Auto,15000,Diesel,145,1.6,8,15.53,20450.0,15750.24,-4699.76,4699.76,22.98
 A8,2018,37902,Automatic,5022,Diesel,145,3.0,7,8.89,37902.0,33887.41,-4014.59,4014.59,10.59
 Q3,2015,15488,Manual,34985,Diesel,160,2.0,10,11.31,15488.0,15919.41,431.41,431.41,2.79
 A8,2019,49000,Semi-Auto,100,Diesel,145,3.0,6,8.89,49000.0,44606.08,-4393.92,4393.92,8.97
 Q8,2019,76990,Semi-Auto,6000,Diesel,145,3.0,6,7.22,76990.0,56594.44,-20395.56,20395.56,26.49
 Q3,2019,29290,Manual,5000,Diesel,145,2.0,6,9.0,29290.0,28846.91,-443.09,443.09,1.51
 Q5,2016,28995,Semi-Auto,42187,Diesel,235,3.0,9,9.41,28995.0,26488.86,-2506.14,2506.14,8.64
 A3,2016,13998,Manual,56457,Diesel,20,2.0,9,14.8,13998.0,12272.53,-1725.47,1725.47,12.33
 A4,2017,13500,Manual,25000,Petrol,125,1.4,8,11.72,13500.0,14726.79,1226.79,1226.79,9.09
 A5,2019,33495,Semi-Auto,8054,Diesel,150,2.0,6,9.85,33495.0,30056.57,-3438.43,3438.43,10.27
 Q5,2015,24879,Automatic,39353,Diesel,235,3.0,10,9.41,24879.0,23051.43,-1827.57,1827.57,7.35
 TT,2016,17700,Manual,33538,Diesel,30,2.0,9,13.51,17700.0,15546.04,-2153.96,2153.96,12.17
 RS4,2018,54950,Semi-Auto,13896,Petrol,145,2.9,7,7.06,54950.0,46293.96,-8656.04,8656.04,15.75
 A3,2019,21500,Semi-Auto,14216,Petrol,145,1.5,6,9.28,21500.0,23242.89,1742.89,1742.89,8.11
 Q5,2011,7495,Manual,139989,Petrol,300,2.0,14,7.39,7495.0,9311.11,1816.11,1816.11,24.23
 A4,2016,14495,Manual,66000,Diesel,30,2.0,9,14.8,14495.0,13521.64,-973.36,973.36,6.72
 Q3,2017,20972,Semi-Auto,15920,Petrol,145,1.4,8,10.54,20972.0,20570.06,-401.94,401.94,1.92
 A3,2017,14000,Manual,34668,Diesel,150,1.6,8,15.16,14000.0,13854.61,-145.39,145.39,1.04
 A3,2016,16900,Automatic,32707,Petrol,200,1.8,9,9.41,16900.0,17922.42,1022.42,1022.42,6.05
 A1,2016,11950,Manual,34539,Diesel,0,1.6,9,16.78,11950.0,11032.73,-917.27,917.27,7.68
 A3,2018,15840,Manual,22710,Diesel,145,1.6,7,15.16,15840.0,15184.72,-655.28,655.28,4.14
 A3,2016,12875,Manual,45258,Petrol,20,1.4,9,13.22,12875.0,13701.41,826.41,826.41,6.42
 A5,2019,26990,Semi-Auto,3743,Petrol,145,2.0,6,8.75,26990.0,28735.38,1745.38,1745.38,6.47
 A4,2016,15498,Manual,42783,Diesel,30,2.0,9,14.12,15498.0,14627.09,-870.91,870.91,5.62
 A3,2018,22995,Semi-Auto,15200,Petrol,145,1.5,7,12.43,22995.0,20544.96,-2450.04,2450.04,10.65
 RS4,2018,52495,Semi-Auto,12000,Petrol,145,2.9,7,7.06,52495.0,45842.86,-6652.14,6652.14,12.67
 A3,2018,18100,Manual,14015,Petrol,145,2.0,7,11.09,18100.0,18850.75,750.75,750.75,4.15
 Q3,2020,33990,Automatic,1500,Diesel,145,2.0,5,10.36,33990.0,34394.12,404.12,404.12,1.19
 Q5,2019,41990,Semi-Auto,18500,Petrol,145,3.0,6,7.48,41990.0,40175.47,-1814.53,1814.53,4.32
 A3,2016,10999,Manual,36281,Diesel,0,1.6,9,16.34,10999.0,11909.87,910.87,910.87,8.28
 A5,2014,12699,Automatic,69212,Diesel,125,2.0,11,13.22,12699.0,12093.6,-605.4,605.4,4.77
 Q3,2019,38990,Automatic,3000,Petrol,145,2.0,6,7.06,38990.0,31564.54,-7425.46,7425.46,19.04
 Q3,2017,17490,Manual,16353,Petrol,125,1.4,8,11.31,17490.0,18282.07,792.07,792.07,4.53
 A3,2016,13500,Manual,38935,Petrol,20,1.4,9,13.22,13500.0,13879.44,379.44,379.44,2.81
 Q3,2019,26991,Manual,2513,Petrol,145,1.5,6,8.75,26991.0,26437.1,-553.9,553.9,2.05
 Q3,2018,20844,Manual,9600,Diesel,145,2.0,7,12.43,20844.0,21727.71,883.71,883.71,4.24
 RS6,2017,57995,Semi-Auto,34926,Petrol,325,4.0,8,6.47,57995.0,50775.27,-7219.73,7219.73,12.45
 Q3,2013,13700,Semi-Auto,40510,Diesel,200,2.0,12,10.54,13700.0,12717.1,-982.9,982.9,7.17
 TT,2015,17544,Semi-Auto,44935,Petrol,160,2.0,10,9.7,17544.0,16694.04,-849.96,849.96,4.84
 Q3,2019,26022,Manual,8050,Petrol,150,1.5,6,9.0,26022.0,25654.74,-367.26,367.26,1.41
 A4,2013,9000,Automatic,59438,Diesel,125,2.0,12,12.96,9000.0,9367.24,367.24,367.24,4.08
 Q5,2019,44790,Automatic,5886,Petrol,135,2.0,6,25.89,44790.0,40843.27,-3946.73,3946.73,8.81
 A1,2015,9500,Manual,56000,Diesel,0,1.6,10,17.75,9500.0,9848.21,348.21,348.21,3.67
 Q3,2016,20990,Semi-Auto,29794,Petrol,145,1.4,9,10.54,20990.0,17724.7,-3265.3,3265.3,15.56
 A5,2018,25775,Semi-Auto,28210,Petrol,145,2.0,7,11.09,25775.0,23033.99,-2741.01,2741.01,10.63
 A4,2019,28000,Automatic,7500,Petrol,145,2.0,6,8.4,28000.0,25907.86,-2092.14,2092.14,7.47
 A4,2017,17000,Manual,14068,Petrol,145,1.4,8,11.31,17000.0,16539.14,-460.86,460.86,2.71
 A1,2017,11490,Manual,19633,Petrol,30,1.4,8,12.67,11490.0,13621.82,2131.82,2131.82,18.55
 Q5,2020,35995,Semi-Auto,1117,Diesel,145,2.0,5,8.4,35995.0,40648.94,4653.94,4653.94,12.93
 A5,2019,29485,Automatic,10,Petrol,145,2.0,6,8.89,29485.0,30651.51,1166.51,1166.51,3.96
 Q3,2020,30990,Semi-Auto,9985,Petrol,145,2.0,5,6.91,30990.0,36232.12,5242.12,5242.12,16.92
 Q3,2017,19750,Manual,18937,Petrol,145,1.4,8,10.91,19750.0,18224.82,-1525.18,1525.18,7.72
 TT,2015,16499,Manual,23886,Diesel,30,2.0,10,14.45,16499.0,16345.4,-153.6,153.6,0.93
 TT,2016,17000,Manual,36967,Diesel,30,2.0,9,13.51,17000.0,15276.37,-1723.63,1723.63,10.14
 A1,2019,22450,Semi-Auto,3241,Petrol,150,1.0,6,10.36,22450.0,20027.61,-2422.39,2422.39,10.79
 A5,2020,29950,Semi-Auto,5000,Diesel,145,2.0,5,11.09,29950.0,31618.97,1668.97,1668.97,5.57
 A5,2011,12484,Automatic,59468,Diesel,235,3.0,14,9.41,12484.0,11056.88,-1427.12,1427.12,11.43
 Q5,2015,19990,Automatic,59650,Diesel,200,2.0,10,10.36,19990.0,16848.81,-3141.19,3141.19,15.71
 A3,2019,24991,Semi-Auto,2621,Diesel,145,2.0,6,11.09,24991.0,24671.57,-319.43,319.43,1.28
 TT,2015,18990,Semi-Auto,30760,Petrol,160,2.0,10,9.57,18990.0,17732.42,-1257.58,1257.58,6.62
 A5,2020,28990,Semi-Auto,2640,Petrol,145,2.0,5,8.29,28990.0,34237.69,5247.69,5247.69,18.1
 Q7,2019,41950,Automatic,16000,Diesel,145,3.0,6,7.39,41950.0,45187.05,3237.05,3237.05,7.72
 Q3,2015,20999,Semi-Auto,24000,Petrol,200,2.0,10,8.89,20999.0,19437.89,-1561.11,1561.11,7.43
 Q7,2015,31900,Automatic,33090,Diesel,200,3.0,10,10.54,31900.0,27629.19,-4270.81,4270.81,13.39
 A3,2014,10995,Manual,42450,Petrol,20,1.4,11,13.22,10995.0,11833.17,838.17,838.17,7.62
 A4,2019,45950,Semi-Auto,3500,Diesel,145,3.0,6,8.89,45950.0,36622.83,-9327.17,9327.17,20.3
 A3,2017,12980,Manual,44573,Diesel,145,2.0,8,14.8,12980.0,15742.07,2762.07,2762.07,21.28
 Q5,2019,33930,Automatic,9999,Diesel,145,2.0,6,8.4,33930.0,33174.83,-755.17,755.17,2.23
 A4,2016,20995,Semi-Auto,23700,Diesel,30,2.0,9,13.51,20995.0,17905.61,-3089.39,3089.39,14.71
 Q3,2016,17990,Manual,29858,Diesel,30,2.0,9,13.22,17990.0,15858.1,-2131.9,2131.9,11.85
 A3,2014,12995,Manual,38555,Petrol,20,1.4,11,13.22,12995.0,11923.85,-1071.15,1071.15,8.24
 Q3,2017,18950,Semi-Auto,30000,Petrol,145,1.4,8,10.54,18950.0,19715.99,765.99,765.99,4.04
 Q2,2019,23900,Manual,1500,Diesel,145,1.6,6,10.91,23900.0,21950.05,-1949.95,1949.95,8.16
 Q7,2020,59750,Semi-Auto,4500,Diesel,145,3.0,5,7.3,59750.0,54160.73,-5589.27,5589.27,9.35
 Q2,2018,18000,Manual,17728,Petrol,150,1.4,7,11.5,18000.0,18630.92,630.92,630.92,3.51
 A3,2015,11499,Automatic,29098,Diesel,20,1.6,10,15.53,11499.0,12495.48,996.48,996.48,8.67
 Q7,2019,56490,Automatic,4000,Diesel,145,3.0,6,7.3,56490.0,47443.3,-9046.7,9046.7,16.01
 A3,2017,20998,Semi-Auto,13344,Petrol,145,1.5,8,12.43,20998.0,18721.31,-2276.69,2276.69,10.84
 A4,2016,16600,Manual,29112,Diesel,0,2.0,9,16.34,16600.0,14869.61,-1730.39,1730.39,10.42
 A1,2017,12998,Manual,8597,Petrol,150,1.0,8,14.8,12998.0,13310.97,312.97,312.97,2.41
 RS6,2017,54490,Semi-Auto,39300,Petrol,145,4.0,8,6.47,54490.0,55941.3,1451.3,1451.3,2.66
 A4,2019,29990,Automatic,6000,Diesel,145,2.0,6,10.91,29990.0,24918.47,-5071.53,5071.53,16.91
 A6,2016,20498,Semi-Auto,21155,Diesel,125,2.0,9,12.96,20498.0,19580.42,-917.58,917.58,4.48
 TT,2016,16000,Manual,22000,Diesel,30,2.0,9,13.81,16000.0,16608.44,608.44,608.44,3.8
 A1,2019,20000,Semi-Auto,5000,Petrol,145,1.0,6,10.03,20000.0,20106.07,106.07,106.07,0.53
 Q2,2019,21005,Manual,5727,Diesel,145,1.6,6,10.91,21005.0,20785.87,-219.13,219.13,1.04
 A3,2014,13995,Manual,62049,Diesel,20,2.0,11,15.16,13995.0,10123.47,-3871.53,3871.53,27.66
 A3,2015,15399,Automatic,50497,Petrol,160,1.8,10,9.57,15399.0,14151.01,-1247.99,1247.99,8.1
 Q3,2019,32850,Semi-Auto,5450,Diesel,145,2.0,6,10.36,32850.0,29417.61,-3432.39,3432.39,10.45
 A1,2016,12999,Manual,18758,Diesel,20,1.6,9,15.93,12999.0,13361.49,362.49,362.49,2.79
 A4,2020,49000,Automatic,38,Diesel,145,3.0,5,8.62,49000.0,44513.65,-4486.35,4486.35,9.16
 A3,2017,25000,Semi-Auto,16703,Petrol,200,2.0,8,9.13,25000.0,23289.13,-1710.87,1710.87,6.84
 A1,2018,13199,Automatic,27264,Petrol,145,1.0,7,14.12,13199.0,15192.26,1993.26,1993.26,15.1
 A1,2016,8990,Manual,24000,Petrol,30,1.4,9,12.67,8990.0,12745.23,3755.23,3755.23,41.77
